ID_CLIENT,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,STATE_OF_BIRTH,CITY_OF_BIRTH,NATIONALITY,RESIDENTIAL_STATE,RESIDENTIAL_CITY,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,MONTHS_IN_THE_JOB,OCCUPATION_TYPE,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,TARGET_LABEL_BAD=1
20378,5,2,0,1,2,0,6,295,1,5,831,1.0,3.0,380.0,0,0,0,0,0,0,0,0,0,1,6,0,2.0,0,0,0,0,1,0,20,0
20379,25,2,0,2,2,0,8,6574,1,7,640,1.0,1.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,37,0
20380,1,2,0,1,2,0,6,4410,1,5,974,1.0,3.0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,2,0,36,0
20381,5,0,0,1,3,2,14,1093,1,13,1600,1.0,6.0,301.0,0,0,0,0,0,1,1,0,1,1,0,0,1.0,0,0,0,0,1,0,51,0
20382,10,1,0,1,3,2,11,6867,1,10,272,1.0,1.0,1290.0,0,0,0,0,0,0,0,0,0,1,11,0,2.0,0,0,0,0,2,0,33,0
20384,1,2,0,2,2,0,26,5919,1,25,1124,1.0,20.0,515.0,0,1,1,0,1,0,0,0,0,0,26,0,2.0,0,0,0,0,1,0,28,0
20386,5,2,0,1,6,2,10,341,1,5,649,1.0,17.0,619.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,43,0
20387,10,0,0,2,2,1,26,3964,1,25,2264,2.0,3.0,350.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,64,0
20388,10,0,0,1,5,0,19,4921,1,8,2498,1.0,11.0,1600.0,0,0,0,0,0,1,1,0,1,1,9,0,5.0,0,0,0,0,2,0,63,0
20389,5,0,0,1,1,3,2,3384,1,1,1307,1.0,16.0,350.0,0,0,1,0,0,1,1,0,1,0,0,0,5.0,0,0,0,0,1,0,33,0
20390,15,0,0,2,2,2,11,5302,1,10,648,1.0,20.0,400.0,0,0,0,0,0,1,1,0,1,1,11,0,2.0,0,0,0,0,1,0,34,0
20391,10,0,0,1,4,0,23,7892,1,22,1649,1.0,1.0,866.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,68,1
20392,5,0,0,2,2,1,26,6319,1,25,2073,1.0,15.0,750.0,0,0,0,0,0,1,1,0,1,1,26,0,0.0,0,0,0,0,1,0,34,0
20393,15,1,0,2,2,0,11,6867,1,10,272,1.0,1.0,257.0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,2,0,27,0
20394,5,0,0,1,1,0,1,5768,1,0,1854,1.0,5.0,350.0,0,0,0,0,0,1,1,0,1,1,0,0,1.0,0,0,0,0,1,0,66,0
20395,5,2,0,1,1,2,9,3304,1,8,1281,1.0,4.0,463.0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,23,1
20396,10,0,0,2,2,2,18,333,1,17,2961,1.0,20.0,350.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,60,1
20397,10,0,0,1,1,0,10,5007,1,9,2092,2.0,10.0,310.0,0,0,0,0,0,1,1,0,1,1,10,0,2.0,0,0,0,0,1,0,34,1
20398,10,0,0,1,4,0,19,4921,1,18,442,1.0,20.0,1141.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,56,1
20399,10,0,0,1,1,0,16,8001,1,15,2861,1.0,1.0,585.0,0,0,1,0,0,1,1,0,1,0,0,0,4.0,0,0,0,0,1,0,32,0
20401,25,2,0,2,2,2,11,5473,1,10,2473,1.0,11.0,1853.0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,1,0,55,0
20402,10,2,0,2,2,0,1,6150,2,22,2138,1.0,3.0,1613.0,0,1,1,0,0,1,1,250000,1,1,23,0,2.0,0,0,0,0,1,0,46,0
20403,25,0,0,1,2,0,0,0,0,19,1611,2.0,0.0,1209.0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,50,1
20404,10,2,0,2,1,4,6,3568,1,5,802,1.0,13.0,351.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7,0,58,0
20405,10,0,0,1,2,0,6,1303,1,5,1564,1.0,10.0,350.0,0,0,0,0,0,1,1,0,1,1,6,0,2.0,0,0,0,0,1,0,28,0
20407,5,0,0,1,4,0,0,0,0,22,1649,1.0,15.0,669.0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,69,0
20408,15,0,0,1,2,2,5,6592,1,4,2486,1.0,25.0,300.0,0,0,0,0,0,1,1,0,1,0,0,0,5.0,0,0,0,0,1,0,44,0
20409,10,2,0,2,1,0,23,1901,1,22,724,1.0,30.0,500.0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,0,0,0,0,1,0,40,0
20411,15,0,0,1,1,0,26,5378,1,25,2130,1.0,6.0,550.0,0,0,0,0,0,1,1,0,1,1,0,0,0.0,0,0,0,0,1,0,27,1
20413,10,0,0,1,1,1,2,5313,1,1,107,1.0,18.0,350.0,0,0,0,0,0,1,1,0,1,1,0,0,1.0,0,0,0,0,1,0,67,0
20414,20,2,0,2,2,3,15,1103,1,6,1820,0.0,1.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,42,1
20415,10,2,0,1,2,0,25,283,1,17,2141,1.0,6.0,341.0,0,0,0,0,0,0,0,0,0,1,18,0,2.0,0,0,0,0,1,0,47,0
20416,10,2,0,1,5,0,23,7867,1,22,2813,1.0,16.0,400.0,549,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,56,0
20417,25,0,0,2,2,2,18,6674,1,25,923,1.0,19.0,997.0,0,0,0,0,0,1,1,0,1,1,26,0,2.0,0,0,0,0,1,0,45,0
20418,10,0,0,1,2,0,6,4777,1,5,1810,1.0,9.0,364.0,0,0,0,0,0,1,1,0,1,1,0,0,2.0,0,0,0,0,1,0,48,1
20420,5,0,0,1,2,0,6,6437,1,5,2424,2.0,3.0,350.0,0,1,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,2,0,65,1
20422,10,1,0,1,1,0,6,3452,1,5,1332,1.0,1.0,4736.0,0,0,0,0,0,0,0,0,0,1,6,0,1.0,0,0,0,0,1,0,76,0
20423,10,2,0,2,2,0,5,7881,1,4,1629,5.0,1.0,1222.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,59,0
20424,5,2,0,1,2,0,2,1562,1,1,188,5.0,6.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,46,0
20425,25,2,0,2,2,2,16,1667,1,25,1446,1.0,7.0,1810.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,37,0
20427,15,2,0,2,4,0,19,8031,1,18,2869,1.0,45.0,377.0,0,0,0,0,0,0,0,28000,0,0,0,0,1.0,0,0,0,0,1,0,72,0
20429,10,2,0,1,4,0,16,5984,1,15,851,1.0,10.0,291.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,53,0
20430,10,0,0,1,7,0,11,1278,1,10,497,5.0,30.0,500.0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,0,0,0,0,1,0,42,0
20431,25,0,0,1,1,2,14,699,1,13,266,1.0,10.0,1200.0,0,0,0,0,0,1,1,0,1,0,0,0,4.0,0,0,0,0,1,0,27,1
20432,10,2,0,2,2,4,18,2420,1,17,2266,1.0,8.0,551.0,0,0,0,0,0,0,0,0,0,1,18,0,2.0,0,0,0,0,1,0,43,1
20434,15,2,0,1,1,0,23,5455,1,22,867,1.0,12.0,692.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,69,0
20435,25,0,0,2,2,0,11,688,1,25,923,1.0,3.0,650.0,0,1,1,0,0,1,1,0,1,1,26,0,2.0,0,0,0,0,2,0,31,0
20436,10,1,0,1,2,0,5,5198,1,4,248,1.0,1.0,1359.0,0,0,0,0,0,1,1,0,0,1,5,0,5.0,0,0,0,0,1,0,34,1
20437,25,0,0,1,2,3,5,1077,1,4,982,1.0,8.0,700.0,0,0,0,0,0,1,1,0,1,1,5,0,2.0,0,0,0,0,1,0,36,0
20438,20,0,0,1,1,1,5,3014,1,4,1180,1.0,0.0,350.0,0,0,0,0,0,1,1,0,1,0,0,0,4.0,0,0,0,0,2,0,30,0
20439,10,0,0,1,4,0,26,1907,1,17,1594,2.0,21.0,351.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,59,0
20440,25,2,0,1,6,1,16,626,1,15,2064,4.0,4.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,23,0
20441,10,0,0,1,1,0,23,5955,1,22,2215,1.0,2.0,500.0,0,0,0,0,0,1,1,0,1,1,23,0,5.0,0,0,0,0,1,0,43,0
20442,5,2,0,2,1,0,11,6320,1,10,2408,1.0,11.0,646.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,46,1
20443,5,2,0,1,5,0,20,6000,1,19,1520,1.0,30.0,570.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,42,0
20444,10,2,0,2,2,0,13,1633,1,12,2458,1.0,2.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,35,0
20445,10,2,0,1,4,0,5,2527,1,4,982,1.0,50.0,345.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,76,1
20446,10,2,0,2,2,0,2,6715,1,1,1435,1.0,6.0,570.0,0,0,0,0,0,0,0,30,0,0,0,0,1.0,0,0,0,0,1,0,66,0
20448,25,0,0,1,3,2,22,5336,1,22,2320,2.0,2.0,350.0,0,0,0,0,0,1,1,0,1,1,0,0,5.0,0,0,0,0,1,0,48,0
20449,10,1,0,2,2,1,11,7024,1,10,472,1.0,1.0,381.0,0,0,0,0,0,0,0,0,0,0,11,0,1.0,0,0,0,0,1,0,79,0
20450,1,2,0,1,1,2,5,6645,1,4,2334,1.0,10.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2,0,37,0
20451,25,0,0,2,1,0,0,0,0,18,1860,1.0,0.0,419.0,0,0,1,0,0,1,1,0,1,1,0,0,2.0,0,0,0,0,1,0,20,0
20452,10,2,0,1,4,0,16,4812,1,15,1890,1.0,10.0,247.85,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,59,0
20453,10,1,0,2,2,0,11,5835,1,10,2169,1.0,1.0,360.0,0,0,0,0,0,0,0,0,0,1,11,0,2.0,0,0,0,0,1,0,52,0
20454,25,2,0,2,2,0,13,3152,1,12,166,1.0,15.0,450.0,0,0,0,0,0,0,0,120000,0,1,13,0,2.0,0,0,0,0,1,0,60,0
20455,5,0,0,2,2,2,26,4886,1,25,1898,1.0,3.0,700.0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,0,0,0,1,0,36,0
20456,15,0,0,1,2,1,0,0,0,15,18,1.0,0.0,696.0,0,1,0,0,0,1,1,0,1,1,16,0,2.0,0,0,0,0,1,0,24,0
20457,10,2,0,2,2,0,16,788,1,15,307,1.0,1.0,381.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,66,0
20458,15,2,0,1,4,0,2,4377,1,1,2142,1.0,4.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,61,0
20459,5,2,0,1,2,3,6,5019,1,5,1887,1.0,25.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,2,0,32,0
20460,10,2,0,2,4,2,2,100,1,1,1370,1.0,15.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,66,0
20461,25,2,0,1,2,4,17,4204,1,16,1609,1.0,10.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,30,0
20462,5,0,0,2,2,2,5,2527,1,4,982,1.0,19.0,1111.0,0,1,0,0,0,1,1,0,1,1,5,0,2.0,0,0,0,0,1,0,39,0
20463,25,0,0,1,2,0,6,2084,1,5,831,1.0,25.0,350.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,50,0
20464,5,2,0,1,1,1,3,3546,1,2,1436,1.0,27.0,326.0,0,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,47,0
20466,5,0,0,2,2,0,20,3042,1,19,2050,1.0,10.0,990.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,60,0
20467,10,2,0,2,2,0,11,1548,1,7,101,1.0,5.0,582.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,2,0,49,1
20470,10,0,0,2,0,3,0,0,0,18,1860,1.0,0.0,436.0,0,0,0,0,0,1,1,0,1,1,19,0,2.0,0,0,0,0,1,0,31,0
20471,5,0,0,1,2,1,0,0,0,22,1649,1.0,27.0,1365.0,0,1,0,0,0,1,1,0,1,1,23,0,2.0,0,0,0,0,1,0,56,0
20472,10,0,0,1,1,1,2,3358,1,1,468,1.0,2.0,600.0,0,0,0,0,0,1,1,0,1,1,0,0,4.0,0,0,0,0,1,0,43,1
20473,10,0,0,1,4,2,26,4023,1,25,1559,1.0,40.0,350.0,0,1,1,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,39,1
20474,10,2,0,1,2,2,16,2219,1,15,851,1.0,1.0,430.63,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,43,0
20475,5,0,0,2,1,0,18,3491,1,11,2172,5.0,1.0,750.0,0,0,0,0,0,1,1,0,1,1,12,0,2.0,0,0,0,0,1,0,21,1
20476,15,0,0,1,2,0,2,3358,1,1,1435,1.0,15.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,42,0
20477,5,2,0,2,1,0,10,5461,1,9,679,1.0,4.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,73,0
20478,1,2,0,1,1,0,20,6504,1,19,1214,1.0,20.0,400.0,0,0,0,0,0,0,0,0,0,1,20,0,2.0,0,0,0,0,1,0,29,0
20479,5,2,0,2,2,1,11,6320,1,10,2408,1.0,27.0,508.0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,2,0,57,0
20480,5,2,0,2,2,1,5,5965,1,4,2228,1.0,8.0,1021.26,0,0,0,0,0,0,0,0,0,1,5,0,2.0,0,0,0,0,1,0,34,1
20482,1,2,0,2,2,1,6,86,1,13,2377,1.0,8.0,420.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,53,0
20484,20,2,0,2,1,0,5,1418,1,4,1018,1.0,10.0,406.0,0,0,0,0,0,0,0,0,0,1,5,0,2.0,0,0,0,0,1,0,18,1
20485,5,2,0,1,1,0,23,5352,1,22,2001,1.0,1.0,540.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,60,0
20486,15,2,0,2,2,0,2,3358,1,25,339,1.0,10.0,2576.0,0,0,0,0,0,0,0,0,0,1,26,0,2.0,0,0,0,0,1,0,36,0
20487,20,2,0,2,1,0,23,4945,1,22,1776,1.0,40.0,2800.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,40,1
20488,10,2,0,1,2,0,19,4921,1,18,2495,1.0,5.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,69,0
20489,10,2,0,2,2,2,26,646,1,25,258,1.0,7.0,648.0,0,1,0,0,0,0,0,0,0,1,26,0,2.0,0,0,0,0,1,0,30,0
20490,20,0,0,1,2,0,16,842,1,15,1950,1.0,35.0,475.0,0,0,0,0,0,1,1,35000,1,1,16,0,2.0,0,0,0,0,1,0,65,0
20492,5,2,0,1,5,0,7,6526,1,6,534,1.0,0.0,691.21,0,0,0,0,0,0,0,0,0,0,7,0,5.0,0,0,0,0,1,0,55,1
20493,25,0,0,1,1,0,5,5458,1,4,1697,1.0,9.0,350.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,2,0,20,1
20494,5,0,0,1,3,1,16,4812,1,15,1543,1.0,23.0,900.0,0,0,0,0,0,1,1,0,1,1,0,0,4.0,0,0,0,0,7,0,49,0
20495,25,1,0,1,2,0,16,8001,1,15,1822,1.0,1.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,38,0
20496,1,2,0,2,1,0,5,5545,1,4,2414,3.0,9.0,350.0,0,0,0,0,0,0,0,0,0,1,5,0,2.0,0,0,0,0,2,0,25,0
20497,10,0,0,2,2,0,19,4921,1,18,1494,1.0,6.0,725.0,0,0,0,0,0,0,0,0,0,1,19,0,2.0,0,0,0,0,1,0,43,0
20498,20,0,0,1,4,7,20,5229,1,25,669,1.0,6.0,1755.0,0,0,0,0,0,1,1,0,1,0,0,0,5.0,0,0,0,0,1,0,72,0
20499,15,0,0,2,1,0,26,4023,1,25,1549,1.0,20.0,552.0,0,0,0,0,0,1,1,0,1,1,26,0,2.0,0,0,0,0,1,0,21,1
20500,10,2,0,2,2,1,15,6985,1,14,623,1.0,4.0,402.0,0,0,0,0,0,0,0,0,0,1,15,0,2.0,0,0,0,0,1,0,25,1
20504,10,0,0,1,1,0,16,973,1,15,609,1.0,5.0,596.0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,0,0,0,0,1,0,27,1
20505,20,2,0,1,2,0,26,4174,1,25,782,2.0,3.0,690.0,0,0,0,0,0,0,0,0,0,1,26,0,2.0,0,0,0,0,1,0,50,0
20506,25,0,0,1,1,0,5,3753,1,4,2173,1.0,5.0,350.0,0,1,0,0,0,1,1,0,1,1,5,0,2.0,0,0,0,0,1,0,40,0
20508,10,0,0,1,2,0,11,3950,1,25,957,1.0,1.0,512.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,2,0,30,0
20509,5,0,0,1,1,0,25,285,1,24,95,1.0,5.0,727.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,51,0
20510,10,0,0,1,1,0,3,2656,1,2,1020,5.0,10.0,659.0,0,0,0,0,0,1,1,0,1,1,3,0,2.0,0,0,0,0,1,0,24,0
20512,10,1,0,2,2,0,9,2224,1,8,2444,2.0,1.0,1031.43,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,2,0,48,1
20513,10,0,0,2,1,0,23,1255,1,22,1104,1.0,18.0,459.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,51,1
20515,1,0,0,1,2,2,26,293,1,25,339,1.0,15.0,622.0,150,0,0,0,0,1,1,0,1,1,26,0,2.0,0,0,0,0,1,0,42,0
20516,10,2,0,2,2,2,26,4831,1,25,406,5.0,2.0,526.82,0,0,0,0,0,0,0,0,0,1,26,0,2.0,0,0,0,0,2,0,32,0
20517,25,2,0,1,1,0,13,1633,1,12,603,1.0,7.0,646.0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,46,0
20519,10,2,0,2,2,0,6,2954,1,5,1564,1.0,10.0,470.0,0,0,0,0,0,0,0,0,0,1,6,0,2.0,0,0,0,0,1,0,41,1
20520,10,0,0,2,2,0,23,4272,1,22,2340,1.0,10.0,876.0,0,0,0,0,0,1,1,0,1,1,23,0,2.0,0,0,0,0,1,0,48,0
20522,25,2,0,1,1,1,1,8452,1,4,1055,1.0,1.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,18,1
20523,15,0,0,2,2,2,11,5551,1,10,2070,1.0,5.0,390.0,0,0,0,0,0,1,1,0,1,1,11,0,5.0,0,0,0,0,2,0,25,0
20525,10,0,0,1,1,2,10,1342,1,8,547,1.0,1.0,300.0,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,1,0,18,1
20526,10,2,0,2,1,0,26,3010,1,25,949,1.0,6.0,546.6,0,0,0,0,0,0,0,0,0,1,26,0,2.0,0,0,0,0,2,0,34,0
20527,10,2,0,2,2,0,23,181,1,22,168,1.0,26.0,666.0,0,0,0,0,0,0,0,0,0,1,23,0,2.0,0,0,0,0,1,0,34,0
20528,20,2,0,1,6,0,16,4812,1,25,784,1.0,28.0,400.0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,44,0
20530,5,2,0,1,2,3,19,4921,1,18,2109,5.0,1.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,40,1
20531,1,2,0,1,1,1,6,4783,1,5,2424,1.0,3.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,2,0,42,1
20533,15,0,0,1,1,0,12,655,1,11,436,1.0,3.0,393.0,150,0,0,0,0,1,1,0,1,1,12,0,2.0,0,0,0,0,1,0,26,1
20534,10,2,0,2,2,0,23,5709,1,22,2278,1.0,35.0,1093.0,0,0,0,0,0,1,1,150000,1,1,0,0,1.0,0,0,0,0,1,0,58,0
20535,10,0,0,1,1,0,5,7404,1,4,1018,1.0,1.0,360.0,0,0,0,0,0,1,1,0,1,0,0,0,5.0,0,0,0,0,1,0,39,0
20536,15,2,0,1,2,0,26,7672,1,25,1446,1.0,20.0,818.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2,0,40,0
20537,10,2,0,2,2,0,16,4812,1,15,4,1.0,10.0,520.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,48,0
20538,10,0,0,1,1,0,2,327,1,25,1557,1.0,0.0,540.0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,1,0,65,1
20539,10,2,0,2,0,0,0,0,0,13,2377,1.0,1.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,52,0
20540,10,0,0,1,2,0,14,696,1,25,1230,1.0,1.0,1000.0,0,0,0,0,0,1,1,0,1,0,0,0,5.0,0,0,0,0,2,0,36,1
20542,1,2,0,1,2,0,5,5198,1,4,2228,1.0,7.0,1382.0,0,0,0,0,0,0,0,0,0,1,5,0,5.0,0,0,0,0,1,0,32,0
20543,25,2,0,1,1,0,20,3840,1,19,1765,1.0,6.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,22,0
20546,10,1,0,2,2,2,16,8001,1,15,1822,1.0,1.0,1819.0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,0,0,1,0,58,0
20548,10,2,0,1,2,0,26,2736,1,25,2086,1.0,1.0,515.0,0,0,0,0,0,0,0,0,0,0,26,0,2.0,0,0,0,0,1,0,18,0
20549,10,2,0,1,1,1,11,4965,1,25,923,1.0,10.0,1026.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,27,0
20551,1,0,0,2,5,0,23,4539,1,22,2512,1.0,3.0,2686.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,71,0
20552,10,0,0,2,2,1,26,5755,1,25,669,1.0,25.0,1607.0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,54,1
20553,5,2,0,1,4,0,6,742,1,5,802,1.0,10.0,400.0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,1,0,44,0
20554,10,1,0,1,1,0,2,7735,1,1,1307,1.0,1.0,248.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,62,0
20555,10,0,0,1,1,0,6,2084,1,5,802,1.0,3.0,1027.0,0,1,0,0,0,1,1,0,1,1,6,0,2.0,0,0,0,0,1,0,33,0
20556,25,0,0,1,1,0,18,1301,1,17,676,1.0,4.0,350.0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,0,0,0,0,1,0,20,1
20557,15,1,0,1,1,1,14,7055,1,13,513,1.0,1.0,426.0,0,0,0,0,0,0,0,0,0,0,14,0,2.0,0,0,0,0,1,0,38,0
20559,5,2,0,2,2,0,16,4354,1,8,855,2.0,1.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,50,0
20560,10,2,0,1,1,0,18,4045,1,12,674,1.0,15.0,800.0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,48,0
20561,1,0,0,1,2,0,9,3116,1,11,307,1.0,0.0,450.0,0,1,0,0,0,0,0,35000,1,1,12,0,4.0,0,0,0,0,1,0,44,0
20562,15,0,0,1,1,0,9,2229,1,8,855,2.0,1.0,350.0,0,0,1,0,0,1,1,0,1,1,9,0,2.0,0,0,0,0,1,0,19,1
20564,15,0,0,1,3,0,5,5442,1,4,630,1.0,0.0,1050.0,0,0,1,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,57,0
20565,25,2,0,2,2,3,26,6229,1,25,2270,1.0,32.0,910.0,0,1,0,0,0,0,0,0,0,1,26,0,2.0,0,0,0,0,2,0,57,0
20566,10,2,0,2,2,0,16,2219,1,15,415,1.0,30.0,2003.0,0,0,0,0,0,0,0,0,0,1,16,0,2.0,0,0,0,0,1,0,53,0
20567,5,1,0,1,1,0,6,2084,1,5,802,1.0,0.0,369.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,40,0
20569,15,2,0,1,1,0,5,5925,1,4,2046,0.0,53.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,63,1
20571,10,1,0,2,2,0,16,4812,1,15,502,1.0,30.0,724.0,1900,0,0,0,0,0,0,0,0,0,26,0,1.0,0,0,0,0,1,0,59,0
20572,5,0,0,1,5,0,0,0,0,22,2139,1.0,0.0,351.0,0,1,1,0,0,1,1,0,1,0,0,0,1.0,0,0,0,0,1,0,58,0
20573,10,0,0,2,2,2,18,4448,1,17,676,1.0,17.0,750.0,0,0,0,0,0,1,1,45000,1,1,18,0,5.0,0,0,0,0,7,0,37,0
20574,20,0,0,2,1,1,0,0,0,18,1860,1.0,0.0,842.0,0,1,1,0,0,1,1,0,1,1,19,0,2.0,0,0,0,0,1,0,49,0
20575,10,0,0,1,1,0,6,5307,1,5,2190,1.0,3.0,400.0,0,0,0,0,0,1,1,0,1,0,6,0,4.0,0,0,0,0,1,0,23,1
20576,25,0,0,1,2,0,10,5395,1,3,1301,1.0,2.0,300.0,0,0,0,0,0,1,1,0,1,0,0,0,5.0,0,0,0,0,1,0,44,0
20577,15,2,0,2,2,1,12,4171,1,11,657,1.0,3.0,625.0,0,1,0,0,0,0,0,0,0,1,12,0,2.0,0,0,0,0,1,0,41,0
20579,15,2,0,2,2,5,15,2624,1,13,2377,1.0,24.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1,0,56,0
